1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,30567WYNFR977WA,110000514211,WAYNE-SANDERSON FARMS LLC - PENDERGRASS FRESH PLANT,977 WAYNE POULTRY RD,PENDERGRASS,JACKSON,GA,30567,,,34.176010,-83.671470,,CONTINENTAL GRAIN CO,006982409,CONTINENTAL GRAIN CO,NA,,NA,NO,311,Food,,,,,,,311615,,,,,,1324222449187,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,268463.000,0.000,269213.000,,PRODUCTION,1.010
2024,30120BWNST317CO,110000356356,BOWEN STEAM ELECTRIC GENERATING PLANT,317 COVERED BRIDGE RD,CARTERSVILLE,BARTOW,GA,30120,,,34.134000,-84.922889,,SOUTHERN CO,006925341,SOUTHERN CO,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1324222916049,Barium  And Barium Compounds,YES,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,0.000,150.000,42.000,0.000,0.000,0.000,0.000,0.000,42000.000,0.000,0.000,0.000,0.000,0.000,42192.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42192.000,0.000,42000.000,192.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42192.000,,PRODUCTION,1.090
2024,3026WFLYPR28JEB,110071434507,FOLEY PRODUCTS CO - NEWNAN,208 JEFFERSON ST,NEWNAN,COWETA,GA,30263,,,33.387119,-84.791775,,FOLEY PRODUCTS CO LLC,003310158,FOLEY PRODUCTS CO LLC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327332,,,,,,1324222558912,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,31717STHSTSPRIN,110000361073,SOUTHEASTERN MINERALS INC,801 SPRING CREEK RD,BAINBRIDGE,DECATUR,GA,39817,,,30.909040,-84.595820,,NA,,NA,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222444630,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,500.000,,PRODUCTION,1.000
2024,31699SRFRC3485G,110064236848,U.S.  DOD  USAF MOODY AFB SMALL ARMS & GRAND BAY RANGES,3485 GEORGIA ST,MOODY AFB,LOWNDES,GA,31699,,,30.970071,-83.210585,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222703225,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7263.600,7263.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1031.200,0.000,0.000,1031.200,0.000,0.000,0.000,0.000,5363.700,5363.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6394.900,8294.800,0.000,0.000,7263.600,0.000,1031.200,0.000,0.000,0.000,5363.700,0.000,0.000,13658.500,,ACTIVITY,0.810
2024,3153WBSLYF712UV,110057312885,BEASLEY FOREST PRODUCTS INC.,712 UVALDA HWY,HAZLEHURST,JEFF DAVIS,GA,31539,,,31.906470,-82.560770,,NA,,,NA,,NA,NO,321,Wood Products,,,,,,,321113,,,,,,1324222558583,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,,PRODUCTION,1.110
2024,3018WSTRKT15IND,110070012176,STRUKTOL CO OF AMERICA LLC,150 INDUSTRIAL CT E,VILLA RICA,CARROLL,GA,30180,,,33.741581,-84.938684,,STRUKTOL CORP,NA,STRUKTOL CORP,STIFTUNG PRO HUMANITATE,NA,STIFTUNG PRO HUMANITATE,NO,325,Chemicals,,,,,,,325998,,,,,,1324223164346,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,13.400,0.000,0.000,10.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.400,,PRODUCTION,1.090
2024,3056WTYTND5VALE,110055442864,TOYOTA INDUSTRIES COMPRESSOR PARTS AMERICA CO,500 VALENTINE IND US TRIAL PKWY,PENDERGRASS,JACKSON,GA,30567,,,34.172000,-83.638660,,TOYOTA INDUSTRIES N.A.,135893746,,TOYOTA INDUSTRIES CORP,691239750,,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1324222567339,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30120CLRKC103WA,110007085215,INNOVATIVE CHEMICAL TECHNOLOGIES INC,103 WALNUT GROVE RD,CARTERSVILLE,BARTOW,GA,30120,,,34.145820,-84.829340,,ICT INDUSTRIES INC,NA,ICT INDUSTRIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325613,325199,325611,,,,1324223117021,Butyl acrylate,NO,0000141322,141-32-2,38281,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.430,0.010,0.090,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.000,282.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,282.100,286.440,0.000,0.000,4.430,0.001,282.009,0.000,0.000,0.000,0.000,0.000,0.090,286.530,,ACTIVITY,4.860
2024,3155WGRGMNZERBA,110070814043,GEORGIA MINERAL OPERATIONS,ZERO BAY RD,PATTERSON,PIERCE,GA,31557,,,31.418800,-82.101780,,THE CHEMOURS CO,001315704,THE CHEMOURS CO,NA,,NA,NO,2122,Metal Mining,,,,,,,212290,,,,,,1324222796563,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,1.000
2024,3182WNTRFR378TL,110007356459,INTERFOR US INC,378 TOLLESON RD,PRESTON,WEBSTER,GA,31824,,,32.038380,-84.493570,,INTERFOR US INC,033880453,INTERFOR US INC,INTERFOR CORP,NA,INTERFOR CORP,NO,321,Wood Products,,,,,,,321113,,,,,,1324222952323,Mercury,NO,0007439976,7439-97-6,149633,YES,PBT,YES,Elemental metals,NO,YES,NO,R,Pounds,0.000,1.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.010,1.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.010,1.900,0.000,0.000,1.900,0.000,0.000,0.000,0.000,0.000,1.010,0.000,0.000,2.910,,PRODUCTION,0.980
2024,31732GRTSTHIGHW,110056956664,GEORGIA-PACIFIC CEDAR SPRINGS LLC,12551 GEORGIA HWY 273 W,CEDAR SPRINGS,EARLY,GA,39832,,,31.169400,-85.094100,,KOCH INC.,119316570,,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1324222641110,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,120.000,990.000,35000.000,0.000,0.000,0.000,0.000,0.000,76000.000,0.000,0.000,0.000,0.000,0.000,112110.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112110.000,0.000,76000.000,36110.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112110.000,,PRODUCTION,1.120
2024,30318WHTKR1557M,110000498587,THE WHITAKER CO,1557 MARIETTA RD,ATLANTA,FULTON,GA,30318,,,33.794050,-84.438090,,THE WHITAKER CO,003490422,THE WHITAKER CO,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222613034,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30058TRJNB5194M,110016723857,TROJAN BATTERY CO. - LITHONIA,5174 MINOLA DR,LITHONIA,DEKALB,GA,30038,,,33.701100,-84.178340,,C&D TECHNOLOGIES INC,153987490,,NA,,NA,NO,335,Electrical Equipment,,,,,,,335910,,,,,,1324222901946,Arsenic,NO,0007440382,7440-38-2,149989,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,1455.000,0.000,0.000,0.000,1455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1462.000,7.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,1455.000,0.000,0.000,1462.000,,PRODUCTION,1.010
2024,30721MRCNM1202D,110000359193,POLYVENTIVE - DALTON,1202 DOZIER ST,DALTON,WHITFIELD,GA,30721,,,34.769660,-84.949020,,POLYVENTIVE LLC,NA,POLYVENTIVE LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324223177890,Maleic anhydride,NO,0000108316,108-31-6,25015,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,30130GRGPRROUTE,110007909674,TYSON POULTRY INC.  RIVER VALLEY INGREDIENTS CUMMING,4990 LELAND DR,CUMMING,FORSYTH,GA,30041,,,34.281587,-84.058034,,TYSON FOODS INC,006903702,TYSON FOODS INC,NA,,NA,NO,311,Food,,,,,,,311613,311225,,,,,1324222756948,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3500.000,18000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,160.000,0.000,0.000,0.000,0.000,21660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21660.000,0.000,0.000,21660.000,0.000,0.000,0.000,0.000,0.000,0.000,270000.000,0.000,291660.000,,PRODUCTION,1.000
2024,31699SRFRC3485G,110064236848,U.S.  DOD  USAF MOODY AFB SMALL ARMS & GRAND BAY RANGES,3485 GEORGIA ST,MOODY AFB,LOWNDES,GA,31699,,,30.970071,-83.210585,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,NA,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222703201,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.200,0.000,0.000,153.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.200,153.200,0.000,0.000,0.000,0.000,153.200,0.000,0.000,0.000,0.000,0.000,0.000,153.200,,ACTIVITY,1.280
2024,3101WDRXLC31EAS,110024523443,DREXEL CHEMICAL GW WAREHOUSE FACILITY,3001 EAST 13TH AVE.,CORDELE,CRISP,GA,31015,,,31.965270,-83.734780,,DREXEL CHEMICAL CO,073524555,DREXEL CHEMICAL CO,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324223073103,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.073,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.000,0.000,0.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.146,,PRODUCTION,0.100
2024,3018WPRNTP285AN,110041967841,PRINTPACK INC.,285 ANDREW WAY,VILLA RICA,CARROLL,GA,30180,,,33.739160,-84.959990,,PRINTPACK INC,003274545,PRINTPACK INC,,,,NO,326,Plastics and Rubber,,,,,,,326112,,,,,,1324222595567,Ozone,NO,0010028156,10028-15-6,166678,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1752.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1752.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1752.000,0.000,0.000,1752.000,0.000,0.000,0.000,0.000,0.000,0.000,6189.000,0.000,7941.000,,PRODUCTION,1.070
2024,31402NNCMPWESTL,110000740958,INTERNATIONAL PAPER CO - SAVANNAH COMPLEX,1201 W LATHROP AVE,SAVANNAH,CHATHAM,GA,31415,,,32.097860,-81.121130,,INTERNATIONAL PAPER CO,001316561,INTERNATIONAL PAPER CO,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1324222799759,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,501.000,182500.000,8922.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191923.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191923.000,0.000,0.000,191923.000,0.000,0.000,0.000,0.000,0.000,0.000,8922.000,0.000,200845.000,,PRODUCTION,1.100
2024,30701CLHNP1139N,110000358853,CALHOUN PLASTICS & CHEMICALS,1139 NEWTOWN LOOP NE,CALHOUN,GORDON,GA,30701,,,34.524600,-84.886300,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1324222547414,Diisononyl Phthalates (DINP),NO,N125,N125,524672476,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.000
2024,30240LVKCR300IN,110000357113,MILLIKEN & CO LIVE OAK,300 LUKKEN INDUSTRIAL DR W,LAGRANGE,TROUP,GA,30240,,,33.014370,-85.035280,,MILLIKEN & CO,002017440,MILLIKEN & CO,NA,,NA,NO,314,Textile Product,,,,,,,314110,,,,,,1324222504351,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,3001WPRMRS2291P,110064229393,PRIME RESINS INC.,2291 PLUNKETT RD NW,CONYERS,ROCKDALE,GA,30012,,,33.689050,-84.063320,,RPM INTERNATIONAL INC,004155651,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222715841,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1164.000,1164.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202.000,0.000,0.000,0.000,202.000,0.000,1366.000,1164.000,0.000,0.000,0.000,0.000,1164.000,0.000,0.000,0.000,0.000,0.000,202.000,1366.000,,PRODUCTION,1.140
2024,3050WMNCYM194NE,110070029851,MINCEY MARBLE MANUFACTURING INC.,1940 NEW HARVEST RD,GAINESVILLE,HALL,GA,30507,,,34.235000,-83.817044,,MINCEY MARBLE MANUFACTURING INC,086074671,MINCEY MARBLE MANUFACTURING INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326191,,,,,,1324222437511,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,136680.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136680.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136680.000,0.000,0.000,136680.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136680.000,,PRODUCTION,1.020
